Darījumu skaits atlasē,Darījuma ID,Objekts,Īpašuma kadastra numurs,Adreses pieraksts,Novads,Pilsēta,Pagasts,Darījuma datums,"Darījuma summa, EUR",Zemes vienību kadastra apzīmējumi(saraksts) (viena darījuma ietvaros) ,Zemes daļas(skaitītājs),Zemes daļas(saucējs),"Pārdotā zemes kopplatība, m2 ",NĪLM grupas kods (lielākais pēc platības),NĪLM kodi(saraksts),Būvju skaits ,Būves kadastra apzīmējums,Būves daļas(skaitītājs),Būves daļas(saucējs),Būves lietošanas veida nosaukums,Būves lietošanas veida kods,Būves virszemes stāvu skaits,"Būves apbūves laukums, m2","Būves kopplatība, m2","Būves būvtilpums, m3",Būves ārsienu materiāla nosaukums,Būves ekspluatācijas uzsākšanas gads,"Būves fiziskais nolietojums, %",Būves kadastra apzīmējumu saraksts (viena darījuma ietvaros),Telpu grupu skaits (viena darījuma ietvaros),Dzīvokļu skaits (viena darījuma ietvaros),Telpu grupas kadastra apzīmējums,Telpu grupas daļas(skaitītājs),Telpu grupas daļas(saucējs),Telpu grupas lietošanas veida kods,Telpu grupas zemākais stāvs,Telpu grupas augstākais stāvs,"Telpu grupas platība, m2","Dzīvokļa kopplatība, m2",Telpu skaits telpu grupā,Istabu skaits dzīvoklī
24464,1145295,Dz,01009271353,"Krišjāņa Barona iela 55 - 22, Rīga, LV-1001",NULL,Rīga,NULL,6/20/2023,345000,01000280079,1631,11440,112.06, 07,"702(502), 801(284)",1,01000280079001,1631,11440,Triju vai vairāku dzīvokļu mājas,1122,5,594.2,2461.5,13206,2907 - Māla ķieģeļi,1945,30,01000280079001,0,1,01000280079001022,1,1,1122,4,5,326.2,319.2,21,7
24464,1132869,Dz,01009128048,"Krišjāņa Barona iela 60 - 12, Rīga, LV-1011",NULL,Rīga,NULL,2/27/2023,23400,01000290114,223,15035,31.61, 07,"702(1898), 801(233)",4,01000290114001,223,15035,Triju vai vairāku dzīvokļu mājas,1122,4,497.3,1497.4,6630,2908 - Silikātķieģeļi,1920,35,"1000290114004, 1000290114003, 1000290114002, 1000290114001",0,1,01000290114001012,1,1,1122,3,3,22.3,22.3,2,1
24464,1133473,T,01009132838,"Krišjāņa Barona iela 60 - 13, Rīga, LV-1011",NULL,Rīga,NULL,2/27/2023,33900,01000290114,66,3007,46.77, 07,"702(1898), 801(233)",4,01000290114001,66,3007,Triju vai vairāku dzīvokļu mājas,1122,4,497.3,1497.4,6630,2908 - Silikātķieģeļi,1920,35,"1000290114004, 1000290114003, 1000290114002, 1000290114001",1,0,01000290114001013,1,1,1220,3,3,33,0,2,0
24464,1132758,Dz,01009128046,"Krišjāņa Barona iela 60 - 15, Rīga, LV-1011",NULL,Rīga,NULL,2/27/2023,48700,01000290114,464,15035,65.77, 07,"702(1898), 801(233)",4,01000290114001,464,15035,Triju vai vairāku dzīvokļu mājas,1122,4,497.3,1497.4,6630,2908 - Silikātķieģeļi,1920,35,"1000290114004, 1000290114003, 1000290114002, 1000290114001",0,1,01000290114001015,1,1,1122,3,3,46.4,46.4,4,3
24464,1132541,Dz,01009131831,"Krišjāņa Barona iela 60 - 16, Rīga, LV-1011",NULL,Rīga,NULL,2/27/2023,85000,01000290114,829,15035,117.5, 07,"702(1898), 801(233)",4,01000290114001,829,15035,Triju vai vairāku dzīvokļu mājas,1122,4,497.3,1497.4,6630,2908 - Silikātķieģeļi,1920,35,"1000290114004, 1000290114003, 1000290114002, 1000290114001",0,1,01000290114001016,1,1,1122,3,4,82.9,82.9,8,4
24464,1164168,Dz,01009031068,"Krišjāņa Barona iela 78 - 25, Rīga, LV-1001",NULL,Rīga,NULL,10/24/2023,53000,NULL,NULL,NULL,NULL,NULL,NULL,2,01000332014001,1783,101091,Triju vai vairāku dzīvokļu mājas,1122,5,512.7,2125.5,9094,2908 - Silikātķieģeļi,1958,30,"1000332014002, 1000332014001",0,1,01000332014001025,1,1,1122,5,5,35.7,35.7,4,1
24464,1132729,Dz,01009079914,"Krišjāņa Barona iela 78 - 6, Rīga, LV-1001",NULL,Rīga,NULL,3/30/2023,71000,NULL,NULL,NULL,NULL,NULL,NULL,2,01000332014001,1811,101091,Triju vai vairāku dzīvokļu mājas,1122,5,512.7,2125.5,9094,2908 - Silikātķieģeļi,1958,30,"1000332014002, 1000332014001",0,1,01000332014001006,1,1,1122,3,3,36.3,36.3,4,1
24464,1148142,Dz,01009147283,"Krišjāņa Barona iela 80 - 50, Rīga, LV-1001",NULL,Rīga,NULL,6/30/2023,48000,01000330057,489,37882,29.5, 07,"702(2241), 902(24), 1001(20)",4,01000330057003,489,37882,Triju vai vairāku dzīvokļu mājas,1122,5,245.5,963.8,3936,2908 - Silikātķieģeļi,1914,50,"1000330057004, 1000330057003, 1000330057002, 1000330057001",0,1,01000330057003050,1,1,1122,1,1,48.9,48.9,6,2
2211,1174696,Dz,01009948474,"Krišjāņa Barona iela 80 - 63, Rīga, LV-1001",NULL,Rīga,NULL,1/16/2024,16500,01000330057,164,18941,19.78, 07,"702(2241), 902(24), 1001(20)",4,01000330057003,164,18941,Triju vai vairāku dzīvokļu mājas,1122,5,245.5,963.8,3936,2908 - Silikātķieģeļi,1914,50,"1000330057004, 1000330057003, 1000330057002, 1000330057001",0,1,01000330057003063,1,1,1122,4,4,32.8,32.8,4,1
24464,1125563,Dz,01009208220,"Krišjāņa Barona iela 90 - 19, Rīga, LV-1001",NULL,Rīga,NULL,2/1/2023,124000,01000330123,727,18608,47.16, 07,"703(1104), 801(103)",4,01000330123001,727,18608,Triju vai vairāku dzīvokļu mājas,1122,6,406.6,2157.4,8862,2907 - Māla ķieģeļi,1936,34,"1000330123011, 1000330123003, 1000330123002, 1000330123001",0,1,01000330123001019,1,1,1122,2,2,72.7,72.7,8,4
24464,1167698,Dz,01000330025,"Krišjāņa Barona iela 92 - 5, Rīga, LV-1001",NULL,Rīga,NULL,8/22/2023,76000,01000330025,579,11945,30.73, 07,"702(487), 801(147)",1,01000330025001,579,11945,Triju vai vairāku dzīvokļu mājas,1122,4,377.8,1310.9,6326,2907 - Māla ķieģeļi,1930,48,01000330025001,0,1,01000330025001005,1,1,1122,3,3,57.9,57.9,7,3
24464,1145134,T,01009263009,"Krišjāņa Barona iela 92A - 9J, Rīga, LV-1001",NULL,Rīga,NULL,6/9/2023,3900,01000330124,67,8084,4.27, 07,701(515),1,01000330124001,67,8084,Triju vai vairāku dzīvokļu mājas,1122,2,398.6,911.6,3502,"1105 - Koka karkasa konstrukcijas, 2907 - Māla ķieģeļi","1898, 2019",31,01000330124001,1,0,01000330124001039,1,1,1274,-1,-1,6.7,0,1,0
24464,1126504,Dz,01009114099,"Krišjāņa Barona iela 94A - 7, Rīga, LV-1001",NULL,Rīga,NULL,7/30/2021,43000,01000330135,4399,92118,35.19, 07,"702(703), 801(34)",1,01000330135001,4399,92118,Triju vai vairāku dzīvokļu mājas,1122,5,273.9,1208.8,4987,2908 - Silikātķieģeļi,1935,38,01000330135001,0,1,01000330135001007,1,2,1122,3,3,88,88,9,3
24464,1149866,Dz,01009114099,"Krišjāņa Barona iela 94A - 7, Rīga, LV-1001",NULL,Rīga,NULL,7/17/2023,105200,01000330135,4399,46059,70.39, 07,"702(703), 801(34)",1,01000330135001,4399,46059,Triju vai vairāku dzīvokļu mājas,1122,5,273.9,1208.8,4987,2908 - Silikātķieģeļi,1935,38,01000330135001,0,1,01000330135001007,1,1,1122,3,3,88,88,9,3
24464,1151799,Dz,01009114099,"Krišjāņa Barona iela 94A - 7, Rīga, LV-1001",NULL,Rīga,NULL,8/7/2023,108000,01000330135,4399,46059,70.39, 07,"702(703), 801(34)",1,01000330135001,4399,46059,Triju vai vairāku dzīvokļu mājas,1122,5,273.9,1208.8,4987,2908 - Silikātķieģeļi,1935,38,01000330135001,0,1,01000330135001007,1,1,1122,3,3,88,88,9,3
24464,1154941,Dz,01009123622,"Krišjāņa Barona iela 96/98 - 31, Rīga, LV-1001",NULL,Rīga,NULL,8/23/2023,74000,NULL,NULL,NULL,NULL,NULL,NULL,1,01000330134001,491,27675,Triju vai vairāku dzīvokļu mājas,1122,6,655.6,3317.8,14849,2908 - Silikātķieģeļi,1957,31,01000330134001,0,1,01000330134001031,1,1,1122,2,2,49.1,49.1,8,2
24464,1146481,Dz,01009182088,"Krišjāņa Barona iela 96/98 - 34, Rīga, LV-1001",NULL,Rīga,NULL,6/30/2023,88000,NULL,NULL,NULL,NULL,NULL,NULL,1,01000330134001,487,27675,Triju vai vairāku dzīvokļu mājas,1122,6,655.6,3317.8,14849,2908 - Silikātķieģeļi,1957,31,01000330134001,0,1,01000330134001034,1,1,1122,3,3,48.7,46.9,9,2
24464,1128608,Dz,01009261382,"Lāčplēša iela 11 - 18, Rīga, LV-1010",NULL,Rīga,NULL,2/3/2023,750000,01000200085,1972,59031,64.77, 07,"703(1701), 801(238)",2,01000200085005,1972,59031,Triju vai vairāku dzīvokļu mājas,1122,7,588.4,3990.8,15097,"2307 - Monolītais dzelzsbetons, 2911 - Stikla konstrukcijas","2017, 2019",0,"1000200085005, 1000200085001",0,1,01000200085005028,1,1,1122,6,6,197.2,152.3,11,4
24464,1159308,Dz,01009261418,"Lāčplēša iela 11 - 22, Rīga, LV-1010",NULL,Rīga,NULL,9/13/2023,370372,01000200085,103,6559,30.45, 07,"703(1701), 801(238)",2,01000200085005,103,6559,Triju vai vairāku dzīvokļu mājas,1122,7,588.4,3990.8,15097,"2307 - Monolītais dzelzsbetons, 2911 - Stikla konstrukcijas","2017, 2019",0,"1000200085005, 1000200085001",0,1,01000200085005008,1,1,1122,2,2,92.7,92.7,5,3
24464,1129466,T,01009261385,"Lāčplēša iela 11 - 30A, Rīga, LV-1010",NULL,Rīga,NULL,2/3/2023,40000,01000200085,335,59031,11, 07,"703(1701), 801(238)",2,01000200085005,335,59031,Triju vai vairāku dzīvokļu mājas,1122,7,588.4,3990.8,15097,"2307 - Monolītais dzelzsbetons, 2911 - Stikla konstrukcijas","2017, 2019",0,"1000200085005, 1000200085001",1,0,01000200085005032,335,6158,1242,-1,-1,615.8,0,5,0
24464,1159309,T,01009261385,"Lāčplēša iela 11 - 30A, Rīga, LV-1010",NULL,Rīga,NULL,9/13/2023,42750,01000200085,53,8433,12.19, 07,"703(1701), 801(238)",2,01000200085005,53,8433,Triju vai vairāku dzīvokļu mājas,1122,7,588.4,3990.8,15097,"2307 - Monolītais dzelzsbetons, 2911 - Stikla konstrukcijas","2017, 2019",0,"1000200085005, 1000200085001",1,0,01000200085005032,371,6158,1242,-1,-1,615.8,0,5,0
24464,1167707,Dz,01000430147,"Lāčplēša iela 112 - 24, Rīga, LV-1003",NULL,Rīga,NULL,8/18/2023,73500,01000430147,107,5327,39.87, 07,"702(1559), 801(106), 1001(320)",3,01000430147001,107,5327,Triju vai vairāku dzīvokļu mājas,1122,5,800,3459.3,15153,2907 - Māla ķieģeļi,1900,60,"1000430147003, 1000430147002, 1000430147001",0,1,01000430147001024,1,1,1122,4,4,97.5,97.5,12,5
24464,1169773,Dz,01000430147,"Lāčplēša iela 112 - 28, Rīga, LV-1003",NULL,Rīga,NULL,10/12/2023,38500,01000430147,76,5327,28.32, 07,"702(1559), 801(106), 1001(320)",3,01000430147001,76,5327,Triju vai vairāku dzīvokļu mājas,1122,5,800,3459.3,15153,2907 - Māla ķieģeļi,1900,60,"1000430147003, 1000430147002, 1000430147001",0,1,01000430147001028,1,1,1122,5,5,71,68,8,3
24464,1138208,Dz,01009235754,"Lāčplēša iela 118 - 1, Rīga, LV-1003",NULL,Rīga,NULL,5/8/2023,31200,01000430051,220,16899,18.79, 07,702(1443),2,01000430051002,220,16899,Triju vai vairāku dzīvokļu mājas,1122,5,318.9,1250.2,5622,2907 - Māla ķieģeļi,1900,35,"1000430051002, 1000430051001",0,1,01000430051002001,1,1,1122,1,1,23.4,23.4,1,1
24464,1162129,Dz,01009217246,"Lāčplēša iela 118 - 22, Rīga, LV-1003",NULL,Rīga,NULL,10/9/2023,18500,01000430051,271,16899,23.14, 07,702(1443),2,01000430051002,271,16899,Triju vai vairāku dzīvokļu mājas,1122,5,318.9,1250.2,5622,2907 - Māla ķieģeļi,1900,35,"1000430051002, 1000430051001",0,1,01000430051002022,1,1,1122,3,3,28.2,28.2,3,2
2211,1173206,Dz,01009182989,"Lāčplēša iela 118 - 28, Rīga, LV-1003",NULL,Rīga,NULL,12/27/2023,33300,01000430051,224,16899,19.13, 07,702(1443),2,01000430051002,224,16899,Triju vai vairāku dzīvokļu mājas,1122,5,318.9,1251.4,5622,2907 - Māla ķieģeļi,1900,36,"1000430051002, 1000430051001",0,1,01000430051002028,1,1,1122,4,4,23,23,2,1
24464,1173206,Dz,01009182989,"Lāčplēša iela 118 - 28, Rīga, LV-1003",NULL,Rīga,NULL,12/27/2023,33300,01000430051,224,16899,19.13, 07,702(1443),2,01000430051002,224,16899,Triju vai vairāku dzīvokļu mājas,1122,5,318.9,1251.4,5622,2907 - Māla ķieģeļi,1900,36,"1000430051002, 1000430051001",0,1,01000430051002028,1,1,1122,4,4,23,23,2,1
24464,1125357,Dz,01009183065,"Lāčplēša iela 120 - 47A, Rīga, LV-1003",NULL,Rīga,NULL,1/31/2023,30000,01000430051,461,16899,39.36, 07,702(1443),2,01000430051001,461,16899,Triju vai vairāku dzīvokļu mājas,1122,5,235.5,932.6,4140,2907 - Māla ķieģeļi,1910,41,"1000430051002, 1000430051001",0,1,01000430051001055,1,1,1122,3,3,46.1,46.1,4,2
24464,1170190,Dz,01009171694,"Lāčplēša iela 129 - 1, Rīga, LV-1003",NULL,Rīga,NULL,12/11/2023,52800,01000400078,369,10070,28.14, 07,"702(705), 801(63)",3,01000400078001,369,10070,Triju vai vairāku dzīvokļu mājas,1122,4,325.6,1170.3,4812,2907 - Māla ķieģeļi,1935,55,"1000400078003, 1000400078002, 1000400078001",0,1,01000400078001001,1,1,1122,1,1,38.9,38.9,6,2
24464,1153639,Dz,01009214485,"Lāčplēša iela 129 - 14, Rīga, LV-1003",NULL,Rīga,NULL,8/17/2023,45000,01000400078,499,10070,38.06, 07,"702(705), 801(63)",3,01000400078001,499,10070,Triju vai vairāku dzīvokļu mājas,1122,4,325.6,1170.3,4812,2907 - Māla ķieģeļi,1935,55,"1000400078003, 1000400078002, 1000400078001",0,1,01000400078001014,1,1,1122,4,4,49.9,49.9,6,2
2211,1176065,T,01009261411,"Lāčplēša iela 13 - 18, Rīga, LV-1010",NULL,Rīga,NULL,12/29/2023,170000,01000200085,2320,59031,76.21, 07,"703(1701), 801(238)",2,01000200085001,2320,59031,Triju vai vairāku dzīvokļu mājas,1122,6,670.1,2830.5,15697,2907 - Māla ķieģeļi,"1900, 2000",32,"1000200085005, 1000200085001",1,0,01000200085001009,1,1,1220,-1,1,232,0,21,0
24464,1171503,T,01009261421,"Lāčplēša iela 13 - 19, Rīga, LV-1010",NULL,Rīga,NULL,12/18/2023,240000,01000200085,2398,59031,78.77, 07,"703(1701), 801(238)",2,01000200085001,2398,59031,Triju vai vairāku dzīvokļu mājas,1122,6,670.1,2830.5,15697,2907 - Māla ķieģeļi,"1900, 2000",32,"1000200085005, 1000200085001",1,0,01000200085001001,1,1,1220,-1,1,239.8,0,20,0
24464,1170775,T,01009131697,"Lāčplēša iela 19 - 25, Rīga, LV-1011",NULL,Rīga,NULL,12/11/2023,37500,01000220056,3111,294262,11.46, 07,"702(200), 703(760), 801(114), 1001(10)",3,01000220056002,3111,294262,Triju vai vairāku dzīvokļu mājas,1122,4,230.1,680.8,3627,2908 - Silikātķieģeļi,1894,60,"1000220056003, 1000220056002, 1000220056001",1,0,01000220056002001,1,1,1220,-1,-1,28.6,0,4,0
24464,1170878,Dz,01009278720,"Lāčplēša iela 21 - 3, Rīga, LV-1011",NULL,Rīga,NULL,12/10/2023,110000,01000220058,918,15415,32.34, 07,"703(442), 801(74), 901(27)",2,01000220058001,918,15415,Triju vai vairāku dzīvokļu mājas,1122,6,437,1976.7,8257,2907 - Māla ķieģeļi,1900,50,"1000220058002, 1000220058001",0,1,01000220058001003,1,1,1122,2,2,91.8,90.8,12,4
24464,1156372,Dz,01009278721,"Lāčplēša iela 21 - 6, Rīga, LV-1011",NULL,Rīga,NULL,9/6/2023,185500,01000220058,212,3083,37.34, 07,"703(442), 801(74), 901(27)",2,01000220058001,212,3083,Triju vai vairāku dzīvokļu mājas,1122,6,437,1976.7,8257,2907 - Māla ķieģeļi,1900,50,"1000220058002, 1000220058001",0,1,01000220058001007,1,1,1122,3,3,106,106,9,4
24464,1147129,Dz,01009278731,"Lāčplēša iela 21 - 7, Rīga, LV-1011",NULL,Rīga,NULL,7/6/2023,155000,01000220058,954,15415,33.61, 07,"703(442), 801(74), 901(27)",2,01000220058001,954,15415,Triju vai vairāku dzīvokļu mājas,1122,6,437,1976.7,8257,2907 - Māla ķieģeļi,1900,50,"1000220058002, 1000220058001",0,1,01000220058001011,1,1,1122,4,4,95.4,95.4,7,4
24464,1133812,T,01009264655,"Lāčplēša iela 23 - 11A, Rīga, LV-1011",NULL,Rīga,NULL,1/19/2023,42000,01000220059,220,7863,19.25, 07,"601(25), 703(539), 801(107), 1001(17)",2,01000220059001,220,7863,Triju vai vairāku dzīvokļu mājas,1122,6,516.5,2457.6,11267,2907 - Māla ķieģeļi,1900,35,"1000220059002, 1000220059001",1,0,01000220059001023,1,1,1251,-1,-1,66,0,4,0
24464,1124566,Dz,01009266867,"Lāčplēša iela 24 - 14, Rīga, LV-1011",NULL,Rīga,NULL,1/23/2023,226800,01000210085,126,4103,23.25, 07,"703(697), 801(60)",1,01000210085001,126,4103,Triju vai vairāku dzīvokļu mājas,1122,6,582.5,2893.3,15056,2907 - Māla ķieģeļi,"1890, 2022",14,01000210085001,0,1,01000210085001047,1,1,1122,3,3,75.6,75.6,4,3
24464,1141045,Dz,01009266874,"Lāčplēša iela 24 - 33, Rīga, LV-1011",NULL,Rīga,NULL,5/17/2023,61500,01000210085,32,4103,5.9, 07,"703(697), 801(60)",1,01000210085001,32,4103,Triju vai vairāku dzīvokļu mājas,1122,6,582.5,2893.3,15056,2907 - Māla ķieģeļi,"1890, 2022",14,01000210085001,0,1,01000210085001031,1,1,1122,1,1,19.2,19.2,3,1
24464,1163233,Dz,01009266863,"Lāčplēša iela 24 - 38, Rīga, LV-1011",NULL,Rīga,NULL,10/19/2023,70000,01000210085,3,373,6.09, 07,"703(697), 801(60)",1,01000210085001,3,373,Triju vai vairāku dzīvokļu mājas,1122,6,582.5,2893.3,15056,2907 - Māla ķieģeļi,"1890, 2022",14,01000210085001,0,1,01000210085001042,1,1,1122,2,2,19.8,19.8,3,1
24464,1141047,Dz,01009266877,"Lāčplēša iela 24 - 39, Rīga, LV-1011",NULL,Rīga,NULL,5/17/2023,101500,01000210085,158,12309,9.72, 07,"703(697), 801(60)",1,01000210085001,158,12309,Triju vai vairāku dzīvokļu mājas,1122,6,582.5,2893.3,15056,2907 - Māla ķieģeļi,"1890, 2022",14,01000210085001,0,1,01000210085001041,1,1,1122,2,2,31.6,31.6,2,1
24464,1126325,Dz,01009266871,"Lāčplēša iela 24 - 4, Rīga, LV-1011",NULL,Rīga,NULL,1/19/2023,150000,01000210085,124,4103,22.88, 07,"703(697), 801(60)",1,01000210085001,124,4103,Triju vai vairāku dzīvokļu mājas,1122,6,582.5,2893.3,15056,2907 - Māla ķieģeļi,"1890, 2022",14,01000210085001,0,1,01000210085001002,1,1,1122,1,1,74.4,74.4,3,2
24464,1160352,Dz,01009266873,"Lāčplēša iela 24 - 6, Rīga, LV-1011",NULL,Rīga,NULL,9/20/2023,128000,01000210085,239,12309,14.7, 07,"703(697), 801(60)",1,01000210085001,239,12309,Triju vai vairāku dzīvokļu mājas,1122,6,582.5,2893.3,15056,2907 - Māla ķieģeļi,"1890, 2022",14,01000210085001,0,1,01000210085001028,1,1,1122,1,1,47.8,47.8,3,2
24464,1149852,Dz,01009283568,"Lāčplēša iela 29 - 28, Rīga, LV-1011",NULL,Rīga,NULL,7/21/2023,90000,01000220072,853,43538,36.32, 07,"702(262), 703(1274), 801(300), 1001(18)",3,01000220072002,853,43538,Triju vai vairāku dzīvokļu mājas,1122,4,280.1,921.9,4219,2908 - Silikātķieģeļi,1928,45,"1000220072003, 1000220072002, 1000220072001",0,1,01000220072002005,1,1,1122,3,3,85.3,85.3,9,4
24464,1123637,Dz,01009283547,"Lāčplēša iela 29 - 7, Rīga, LV-1011",NULL,Rīga,NULL,11/25/2022,217000,01000220072,817,43538,34.79, 07,"702(262), 703(1274), 801(300), 1001(18)",3,01000220072001,817,43538,Triju vai vairāku dzīvokļu mājas,1122,6,472.1,2498.1,11365,2907 - Māla ķieģeļi,"1928, 2006",34,"1000220072003, 1000220072002, 1000220072001",0,1,01000220072001007,1,1,1122,4,4,81.7,81.7,6,3
24464,1139185,Dz,01009269800,"Lāčplēša iela 35 - 10, Rīga, LV-1011",NULL,Rīga,NULL,5/12/2023,195000,01000300016,1312,47455,41.61, 07,"703(1219), 801(197), 902(48), 1001(41)",1,01000300016001,1312,47455,Triju vai vairāku dzīvokļu mājas,1122,6,1023.4,5535.5,24960,2907 - Māla ķieģeļi,"1910, 2022",29,01000300016001,0,1,01000300016001010,1,1,1122,4,4,131.2,131.2,9,5
24464,1160128,Dz,01009269804,"Lāčplēša iela 35 - 14A, Rīga, LV-1011",NULL,Rīga,NULL,9/21/2023,200000,01000300016,695,24072,43.45, 07,"703(1219), 801(197), 902(48), 1001(41)",1,01000300016001,695,24072,Triju vai vairāku dzīvokļu mājas,1122,6,1023.4,5535.5,24960,2907 - Māla ķieģeļi,"1910, 2022",29,01000300016001,0,1,01000300016001013,1,1,1122,5,5,139,139,10,5
24464,1142314,Dz,01009269805,"Lāčplēša iela 35 - 15, Rīga, LV-1011",NULL,Rīga,NULL,5/26/2023,225000,01000300016,1698,47455,53.85, 07,"703(1219), 801(197), 902(48), 1001(41)",1,01000300016001,1698,47455,Triju vai vairāku dzīvokļu mājas,1122,6,1023.4,5535.5,24960,2907 - Māla ķieģeļi,"1910, 2022",29,01000300016001,0,1,01000300016001015,1,1,1122,5,5,168.9,168.9,13,7
24464,1131385,Dz,01009269797,"Lāčplēša iela 35 - 2, Rīga, LV-1011",NULL,Rīga,NULL,2/20/2023,159921,01000300016,1091,47455,34.6, 07,"703(1219), 801(197), 902(48), 1001(41)",1,01000300016001,1091,47455,Triju vai vairāku dzīvokļu mājas,1122,7,1023.4,5461.6,24960,2907 - Māla ķieģeļi,"1910, 2022",29,01000300016001,0,1,01000300016001002,1,1,1122,1,1,109.1,109.1,9,5
24464,1150760,Dz,01009269783,"Lāčplēša iela 35 - 4, Rīga, LV-1011",NULL,Rīga,NULL,7/25/2023,165000,01000300016,55,2006,41.26, 07,"703(1219), 801(197), 902(48), 1001(41)",1,01000300016001,55,2006,Triju vai vairāku dzīvokļu mājas,1122,6,1023.4,5535.5,24960,2907 - Māla ķieģeļi,"1910, 2022",29,01000300016001,0,1,01000300016001004,1,1,1122,2,2,132,132,11,5
24464,1135109,Dz,01009269812,"Lāčplēša iela 35 - 5, Rīga, LV-1011",NULL,Rīga,NULL,3/27/2023,217500,01000300016,320,9491,50.74, 07,"703(1219), 801(197), 902(48), 1001(41)",1,01000300016001,320,9491,Triju vai vairāku dzīvokļu mājas,1122,7,1023.4,5461.6,24960,2907 - Māla ķieģeļi,"1910, 2022",29,01000300016001,0,1,01000300016001005,1,1,1122,2,2,160,160,12,5
24464,1167712,Dz,01009269799,"Lāčplēša iela 35 - 7, Rīga, LV-1011",NULL,Rīga,NULL,11/7/2023,185000,01000300016,5,177,42.51, 07,"703(1219), 801(197), 902(48), 1001(41)",1,01000300016001,5,177,Triju vai vairāku dzīvokļu mājas,1122,6,1023.4,5535.5,24960,2907 - Māla ķieģeļi,"1910, 2022",29,01000300016001,0,1,01000300016001007,1,1,1122,3,3,136,136,9,5
24464,1146110,Dz,01009277361,"Lāčplēša iela 35, Rīga, LV-1011",NULL,Rīga,NULL,5/29/2023,224000,01000300016,1613,48144,50.42, 07,"703(1219), 801(197), 902(48), 1001(41)",1,01000300016001,1613,48144,Triju vai vairāku dzīvokļu mājas,1122,6,1023.4,5535.5,24960,2907 - Māla ķieģeļi,"1910, 2022",29,01000300016001,0,1,01000300016001042,1,1,1122,2,2,161.3,161.3,11,6
24464,1146134,T,01009269788,"Lāčplēša iela 35, Rīga, LV-1011",NULL,Rīga,NULL,6/12/2023,194000,01000300016,359,12036,44.89, 07,"703(1219), 801(197), 902(48), 1001(41)",1,01000300016001,359,12036,Triju vai vairāku dzīvokļu mājas,1122,6,1023.4,5535.5,24960,2907 - Māla ķieģeļi,"1910, 2022",29,01000300016001,1,0,01000300016001036,1,1,1230,-1,-1,143.6,0,11,0
24464,1146135,T,01009269813,"Lāčplēša iela 35, Rīga, LV-1011",NULL,Rīga,NULL,6/12/2023,26000,01000300016,149,16048,13.97, 07,"703(1219), 801(197), 902(48), 1001(41)",1,01000300016001,149,16048,Triju vai vairāku dzīvokļu mājas,1122,6,1023.4,5535.5,24960,2907 - Māla ķieģeļi,"1910, 2022",29,01000300016001,1,0,01000300016001040,1,1,1274,-1,-1,44.7,0,6,0
24464,1171529,Dz,01009285211,"Lāčplēša iela 36 - 19, Rīga, LV-1011",NULL,Rīga,NULL,12/15/2023,85000,01000300021,562,41081,19.56, 07,"702(482), 703(637), 801(244), 901(67)",3,01000300021002,562,41081,Triju vai vairāku dzīvokļu mājas,1122,6,408.2,2122.7,9021,2908 - Silikātķieģeļi,1900,50,"1000300021003, 1000300021002, 1000300021001",0,1,01000300021002006,1,1,1122,2,2,56.2,56.2,5,2
2211,1174570,Dz,01009001888,"Lāčplēša iela 47 - 11, Rīga, LV-1011",NULL,Rīga,NULL,1/11/2024,99000,01000300011,7720,207787,26.01, 07,"702(622), 801(47), 1001(31)",1,01000300011001,7720,207787,Triju vai vairāku dzīvokļu mājas,1122,5,518.8,2255.4,10614,2907 - Māla ķieģeļi,1900,47,01000300011001,0,1,01000300011001011,1,1,1122,1,1,77.2,77.2,7,3
2211,1172371,T,01009002355,"Lāčplēša iela 47, Rīga, LV-1011",NULL,Rīga,NULL,12/15/2023,44000,01000300011,14900,207787,50.2, 07,"702(622), 801(47), 1001(31)",1,01000300011001,14900,207787,Triju vai vairāku dzīvokļu mājas,1122,5,518.8,2255.4,10614,2907 - Māla ķieģeļi,1900,47,01000300011001,1,0,01000300011001022,1,1,1230,-1,-1,151.5,0,13,0
24464,1172371,T,01009002355,"Lāčplēša iela 47, Rīga, LV-1011",NULL,Rīga,NULL,12/15/2023,44000,01000300011,14900,207787,50.2, 07,"702(622), 801(47), 1001(31)",1,01000300011001,14900,207787,Triju vai vairāku dzīvokļu mājas,1122,5,518.8,2255.4,10614,2907 - Māla ķieģeļi,1900,47,01000300011001,1,0,01000300011001022,1,1,1230,-1,-1,151.5,0,13,0
24464,1129845,Dz,01009230040,"Lāčplēša iela 48 - 20, Rīga, LV-1011",NULL,Rīga,NULL,2/14/2023,112365,01000300065,681,39329,20.97, 07,"703(1141), 801(70)",1,01000300028006,681,39329,Triju vai vairāku dzīvokļu mājas,1122,7,891.2,4478.2,19897,2907 - Māla ķieģeļi,"1913, 1996",51,01000300028006,0,1,01000300028006048,1,1,1122,5,5,68.1,68.1,4,2
24464,1127993,Dz,01009230048,"Lāčplēša iela 48 - 24, Rīga, LV-1011",NULL,Rīga,NULL,2/3/2023,108640,01000300065,679,39329,20.91, 07,"703(1141), 801(70)",1,01000300028006,679,39329,Triju vai vairāku dzīvokļu mājas,1122,7,891.2,4478.2,19897,2907 - Māla ķieģeļi,"1913, 1996",51,01000300028006,0,1,01000300028006055,1,1,1122,6,6,67.9,67.9,4,2
